lat	lon	title	description	icon	iconSize	iconOffset
51.912925253673	11.790604269927	CALBE UP	SAALE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>449.00 48.09 Steigend<br><br>Datum - Uhrzeit:<br>09.04.2011 - 11:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=570930">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
51.923058675469	11.814006256209	CALBE GRIZEHNE	SAALE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>308.00 49.36 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=570940">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
51.84582162266	11.773979454537	NIENBURG	SAALE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>157.00 54.67 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=579100">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
53.188312425095	13.146444851769	FÜRSTENBERG OP	OBERE HAVEL-WASSERSTRASSE ODERGEBIET<br><br>Messwert PnP Tendenz<br>184.00 51.24 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580060">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
53.188425294383	13.148722200981	FÜRSTENBERG UP	OBERE HAVEL-WASSERSTRASSE ODERGEBIET<br><br>Messwert PnP Tendenz<br>140.00 50.22 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580070">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
53.14496606919	13.241598183007	BREDEREICHE OP	OBERE HAVEL-WASSERSTRASSE ODERGEBIET<br><br>Messwert PnP Tendenz<br>510.00 46.50 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580080">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
53.141565272659	13.243667358814	BREDEREICHE UP	OBERE HAVEL-WASSERSTRASSE ODERGEBIET<br><br>Messwert PnP Tendenz<br>216.00 46.50 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:30<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580090">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.990206469926	13.333476635006	ZEHDENICK OP	OBERE HAVEL-WASSERSTRASSE ODERGEBIET<br><br>Messwert PnP Tendenz<br>452.00 41.24 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:15<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580160">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.988754210517	13.335546838502	ZEHDENICK UP	OBERE HAVEL-WASSERSTRASSE ODERGEBIET<br><br>Messwert PnP Tendenz<br>141.00 41.24 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:15<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580170">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.783172964295	13.245149132793	SACHSENHAUSEN OP	Oranienburger Kanal ODERGEBIET<br><br>Messwert PnP Tendenz<br>190.00 32.53 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580240">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.548553073981	13.211250207986	BERLIN-SPANDAU SCHLEUSE OP	HAVEL-ODER-WASSERSTRASSE ODERGEBIET<br><br>Messwert PnP Tendenz<br>347.00 27.96 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580300">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.546761330278	13.211554722484	BERLIN-SPANDAU SCHLEUSE UP	HAVEL-ODER-WASSERSTRASSE ODERGEBIET<br><br>Messwert PnP Tendenz<br>162.00 27.96 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580310">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.400682252688	13.063848856248	POTSDAM	POTSDAMER HAVEL ELBEGEBIET<br><br>Messwert PnP Tendenz<br>110.00 28.43 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580412">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.469848781006	12.858888333515	KETZIN	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>100.00 28.39 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580430">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.427566930186	12.582843043101	BRANDENBURG OP	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>213.00 27.12 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580440">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.430357658752	12.570866614083	BRANDENBURG UP	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>133.00 27.12 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580450">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.662140873404	12.332711261137	ALBERTSHEIM	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>143.00 24.51 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 10:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580520">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
52.409661044595	12.396746768295	PLAUE UP	UNTERE HAVEL-WASSERSTRASSE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>200.00 26.36 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:15<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=580600">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
